image_url,Id,Names,Type1,Type2,Total,HP,Attack,Defense,Sp_Atk,Sp_Def,Speed
https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-defense.png,386,Deoxys Defense Forme,Psychic,None,600,50,70,160,70,160,90
https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-speed.png,386,Deoxys Speed Forme,Psychic,None,600,50,95,90,95,90,180
https://img.pokemondb.net/sprites/sword-shield/icon/turtwig.png,387,Turtwig,Grass,None,318,55,68,64,45,55,31
https://img.pokemondb.net/sprites/sword-shield/icon/grotle.png,388,Grotle,Grass,None,405,75,89,85,55,65,36
https://img.pokemondb.net/sprites/sword-shield/icon/chimchar.png,390,Chimchar,Fire,None,309,44,58,44,58,44,61
https://img.pokemondb.net/sprites/sword-shield/icon/piplup.png,393,Piplup,Water,None,314,53,51,53,61,56,40
https://img.pokemondb.net/sprites/sword-shield/icon/prinplup.png,394,Prinplup,Water,None,405,64,66,68,81,76,50
https://img.pokemondb.net/sprites/sword-shield/icon/bidoof.png,399,Bidoof,Normal,None,250,59,45,40,35,40,31
https://img.pokemondb.net/sprites/sword-shield/icon/kricketot.png,401,Kricketot,Bug,None,194,37,25,41,25,41,25
https://img.pokemondb.net/sprites/sword-shield/icon/kricketune.png,402,Kricketune,Bug,None,384,77,85,51,55,51,65
https://img.pokemondb.net/sprites/sword-shield/icon/shinx.png,403,Shinx,Electric,None,263,45,65,34,40,34,45
https://img.pokemondb.net/sprites/sword-shield/icon/luxio.png,404,Luxio,Electric,None,363,60,85,49,60,49,60
https://img.pokemondb.net/sprites/sword-shield/icon/luxray.png,405,Luxray,Electric,None,523,80,120,79,95,79,70
https://img.pokemondb.net/sprites/sword-shield/icon/cranidos.png,408,Cranidos,Rock,None,350,67,125,40,30,30,58
https://img.pokemondb.net/sprites/sword-shield/icon/rampardos.png,409,Rampardos,Rock,None,495,97,165,60,65,50,58
https://img.pokemondb.net/sprites/sword-shield/icon/burmy-plant.png,412,Burmy Plant Cloak,Bug,None,224,40,29,45,29,45,36
https://img.pokemondb.net/sprites/sword-shield/icon/burmy-sandy.png,412,Burmy Sandy Cloak,Bug,None,224,40,29,45,29,45,36
https://img.pokemondb.net/sprites/sword-shield/icon/burmy-trash.png,412,Burmy Trash Cloak,Bug,None,224,40,29,45,29,45,36
https://img.pokemondb.net/sprites/sword-shield/icon/pachirisu.png,417,Pachirisu,Electric,None,405,60,45,70,45,90,95
https://img.pokemondb.net/sprites/sword-shield/icon/buizel.png,418,Buizel,Water,None,330,55,65,35,60,30,85
https://img.pokemondb.net/sprites/sword-shield/icon/floatzel.png,419,Floatzel,Water,None,495,85,105,55,85,50,115
https://img.pokemondb.net/sprites/sword-shield/icon/cherubi.png,420,Cherubi,Grass,None,275,45,35,45,62,53,35
https://img.pokemondb.net/sprites/sword-shield/icon/cherrim.png,421,Cherrim,Grass,None,450,70,60,70,87,78,85
https://img.pokemondb.net/sprites/sword-shield/icon/shellos.png,422,Shellos,Water,None,325,76,48,48,57,62,34
https://img.pokemondb.net/sprites/sword-shield/icon/ambipom.png,424,Ambipom,Normal,None,482,75,100,66,60,66,115
https://img.pokemondb.net/sprites/sword-shield/icon/buneary.png,427,Buneary,Normal,None,350,55,66,44,44,56,85
https://img.pokemondb.net/sprites/sword-shield/icon/lopunny.png,428,Lopunny,Normal,None,480,65,76,84,54,96,105
https://img.pokemondb.net/sprites/sword-shield/icon/mismagius.png,429,Mismagius,Ghost,None,495,60,60,60,105,105,105
https://img.pokemondb.net/sprites/sword-shield/icon/glameow.png,431,Glameow,Normal,None,310,49,55,42,42,37,85
https://img.pokemondb.net/sprites/sword-shield/icon/purugly.png,432,Purugly,Normal,None,452,71,82,64,64,59,112
https://img.pokemondb.net/sprites/sword-shield/icon/chingling.png,433,Chingling,Psychic,None,285,45,30,50,65,50,45
https://img.pokemondb.net/sprites/sword-shield/icon/bonsly.png,438,Bonsly,Rock,None,290,50,80,95,10,45,10
https://img.pokemondb.net/sprites/sword-shield/icon/happiny.png,440,Happiny,Normal,None,220,100,5,5,15,65,30
https://img.pokemondb.net/sprites/sword-shield/icon/munchlax.png,446,Munchlax,Normal,None,390,135,85,40,40,85,5
https://img.pokemondb.net/sprites/sword-shield/icon/riolu.png,447,Riolu,Fighting,None,285,40,70,40,35,40,60
https://img.pokemondb.net/sprites/sword-shield/icon/hippopotas.png,449,Hippopotas,Ground,None,330,68,72,78,38,42,32
https://img.pokemondb.net/sprites/sword-shield/icon/hippowdon.png,450,Hippowdon,Ground,None,525,108,112,118,68,72,47
https://img.pokemondb.net/sprites/sword-shield/icon/carnivine.png,455,Carnivine,Grass,None,454,74,100,72,90,72,46
https://img.pokemondb.net/sprites/sword-shield/icon/finneon.png,456,Finneon,Water,None,330,49,49,56,49,61,66
https://img.pokemondb.net/sprites/sword-shield/icon/lumineon.png,457,Lumineon,Water,None,460,69,69,76,69,86,91
https://img.pokemondb.net/sprites/sword-shield/icon/lickilicky.png,463,Lickilicky,Normal,None,515,110,85,95,80,95,50
https://img.pokemondb.net/sprites/sword-shield/icon/tangrowth.png,465,Tangrowth,Grass,None,535,100,100,125,110,50,50
https://img.pokemondb.net/sprites/sword-shield/icon/electivire.png,466,Electivire,Electric,None,540,75,123,67,95,85,95
https://img.pokemondb.net/sprites/sword-shield/icon/magmortar.png,467,Magmortar,Fire,None,540,75,95,67,125,95,83
https://img.pokemondb.net/sprites/sword-shield/icon/leafeon.png,470,Leafeon,Grass,None,525,65,110,130,60,65,95
https://img.pokemondb.net/sprites/sword-shield/icon/glaceon.png,471,Glaceon,Ice,None,525,65,60,110,130,95,65
https://img.pokemondb.net/sprites/sword-shield/icon/porygon-z.png,474,Porygon-Z,Normal,None,535,85,80,70,135,75,90
https://img.pokemondb.net/sprites/sword-shield/icon/dusknoir.png,477,Dusknoir,Ghost,None,525,45,100,135,65,135,45
https://img.pokemondb.net/sprites/sword-shield/icon/uxie.png,480,Uxie,Psychic,None,580,75,75,130,75,130,95
https://img.pokemondb.net/sprites/sword-shield/icon/mesprit.png,481,Mesprit,Psychic,None,580,80,105,105,105,105,80
https://img.pokemondb.net/sprites/sword-shield/icon/azelf.png,482,Azelf,Psychic,None,580,75,125,70,125,70,115
https://img.pokemondb.net/sprites/sword-shield/icon/regigigas.png,486,Regigigas,Normal,None,670,110,160,110,80,110,100
https://img.pokemondb.net/sprites/sword-shield/icon/cresselia.png,488,Cresselia,Psychic,None,580,120,70,110,75,120,85
https://img.pokemondb.net/sprites/sword-shield/icon/phione.png,489,Phione,Water,None,480,80,80,80,80,80,80
https://img.pokemondb.net/sprites/sword-shield/icon/manaphy.png,490,Manaphy,Water,None,600,100,100,100,100,100,100
https://img.pokemondb.net/sprites/sword-shield/icon/darkrai.png,491,Darkrai,Dark,None,600,70,90,90,135,90,125
https://img.pokemondb.net/sprites/sword-shield/icon/shaymin-land.png,492,Shaymin Land Forme,Grass,None,600,100,100,100,100,100,100
https://img.pokemondb.net/sprites/sword-shield/icon/arceus.png,493,Arceus,Normal,None,720,120,120,120,120,120,120
https://img.pokemondb.net/sprites/sword-shield/icon/snivy.png,495,Snivy,Grass,None,308,45,45,55,45,55,63
https://img.pokemondb.net/sprites/sword-shield/icon/servine.png,496,Servine,Grass,None,413,60,60,75,60,75,83
https://img.pokemondb.net/sprites/sword-shield/icon/serperior.png,497,Serperior,Grass,None,528,75,75,95,75,95,113
https://img.pokemondb.net/sprites/sword-shield/icon/tepig.png,498,Tepig,Fire,None,308,65,63,45,45,45,45
https://img.pokemondb.net/sprites/sword-shield/icon/oshawott.png,501,Oshawott,Water,None,308,55,55,45,63,45,45
https://img.pokemondb.net/sprites/sword-shield/icon/dewott.png,502,Dewott,Water,None,413,75,75,60,83,60,60
https://img.pokemondb.net/sprites/sword-shield/icon/samurott.png,503,Samurott,Water,None,528,95,100,85,108,70,70
https://img.pokemondb.net/sprites/sword-shield/icon/patrat.png,504,Patrat,Normal,None,255,45,55,39,35,39,42
https://img.pokemondb.net/sprites/sword-shield/icon/watchog.png,505,Watchog,Normal,None,420,60,85,69,60,69,77
https://img.pokemondb.net/sprites/sword-shield/icon/lillipup.png,506,Lillipup,Normal,None,275,45,60,45,25,45,55
https://img.pokemondb.net/sprites/sword-shield/icon/herdier.png,507,Herdier,Normal,None,370,65,80,65,35,65,60
https://img.pokemondb.net/sprites/sword-shield/icon/stoutland.png,508,Stoutland,Normal,None,500,85,110,90,45,90,80
https://img.pokemondb.net/sprites/sword-shield/icon/purrloin.png,509,Purrloin,Dark,None,281,41,50,37,50,37,66
https://img.pokemondb.net/sprites/sword-shield/icon/liepard.png,510,Liepard,Dark,None,446,64,88,50,88,50,106
https://img.pokemondb.net/sprites/sword-shield/icon/pansage.png,511,Pansage,Grass,None,316,50,53,48,53,48,64
https://img.pokemondb.net/sprites/sword-shield/icon/simisage.png,512,Simisage,Grass,None,498,75,98,63,98,63,101
https://img.pokemondb.net/sprites/sword-shield/icon/pansear.png,513,Pansear,Fire,None,316,50,53,48,53,48,64
https://img.pokemondb.net/sprites/sword-shield/icon/simisear.png,514,Simisear,Fire,None,498,75,98,63,98,63,101
https://img.pokemondb.net/sprites/sword-shield/icon/panpour.png,515,Panpour,Water,None,316,50,53,48,53,48,64
https://img.pokemondb.net/sprites/sword-shield/icon/simipour.png,516,Simipour,Water,None,498,75,98,63,98,63,101
https://img.pokemondb.net/sprites/sword-shield/icon/munna.png,517,Munna,Psychic,None,292,76,25,45,67,55,24
https://img.pokemondb.net/sprites/sword-shield/icon/musharna.png,518,Musharna,Psychic,None,487,116,55,85,107,95,29
https://img.pokemondb.net/sprites/sword-shield/icon/blitzle.png,522,Blitzle,Electric,None,295,45,60,32,50,32,76
https://img.pokemondb.net/sprites/sword-shield/icon/zebstrika.png,523,Zebstrika,Electric,None,497,75,100,63,80,63,116
https://img.pokemondb.net/sprites/sword-shield/icon/roggenrola.png,524,Roggenrola,Rock,None,280,55,75,85,25,25,15
https://img.pokemondb.net/sprites/sword-shield/icon/boldore.png,525,Boldore,Rock,None,390,70,105,105,50,40,20
https://img.pokemondb.net/sprites/sword-shield/icon/gigalith.png,526,Gigalith,Rock,None,515,85,135,130,60,80,25
https://img.pokemondb.net/sprites/sword-shield/icon/drilbur.png,529,Drilbur,Ground,None,328,60,85,40,30,45,68
https://img.pokemondb.net/sprites/sword-shield/icon/audino.png,531,Audino,Normal,None,445,103,60,86,60,86,50
https://img.pokemondb.net/sprites/sword-shield/icon/timburr.png,532,Timburr,Fighting,None,305,75,80,55,25,35,35
https://img.pokemondb.net/sprites/sword-shield/icon/gurdurr.png,533,Gurdurr,Fighting,None,405,85,105,85,40,50,40
https://img.pokemondb.net/sprites/sword-shield/icon/conkeldurr.png,534,Conkeldurr,Fighting,None,505,105,140,95,55,65,45
https://img.pokemondb.net/sprites/sword-shield/icon/tympole.png,535,Tympole,Water,None,294,50,50,40,50,40,64
https://img.pokemondb.net/sprites/sword-shield/icon/throh.png,538,Throh,Fighting,None,465,120,100,85,30,85,45
https://img.pokemondb.net/sprites/sword-shield/icon/sawk.png,539,Sawk,Fighting,None,465,75,125,75,30,75,85
https://img.pokemondb.net/sprites/sword-shield/icon/petilil.png,548,Petilil,Grass,None,280,45,35,50,70,50,30
https://img.pokemondb.net/sprites/sword-shield/icon/lilligant.png,549,Lilligant,Grass,None,480,70,60,75,110,75,90
https://img.pokemondb.net/sprites/sword-shield/icon/basculin-red-striped.png,550,Basculin Red-Striped Form,Water,None,460,70,92,65,80,55,98
https://img.pokemondb.net/sprites/sword-shield/icon/basculin-blue-striped.png,550,Basculin Blue-Striped Form,Water,None,460,70,92,65,80,55,98
https://img.pokemondb.net/sprites/scarlet-violet/icon/basculin-white-striped.png,550,Basculin White-Striped Form,Water,None,460,70,92,65,80,55,98
https://img.pokemondb.net/sprites/sword-shield/icon/darumaka.png,554,Darumaka,Fire,None,315,70,90,45,15,45,50
https://img.pokemondb.net/sprites/sword-shield/icon/darumaka-galarian.png,554,Darumaka Galarian Darumaka,Ice,None,315,70,90,45,15,45,50
https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-standard.png,555,Darmanitan Standard Mode,Fire,None,480,105,140,55,30,55,95
https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-galarian-standard.png,555,Darmanitan Galarian Standard Mode,Ice,None,480,105,140,55,30,55,95
https://img.pokemondb.net/sprites/sword-shield/icon/maractus.png,556,Maractus,Grass,None,461,75,86,67,106,67,60
https://img.pokemondb.net/sprites/sword-shield/icon/yamask.png,562,Yamask,Ghost,None,303,38,30,85,55,65,30
https://img.pokemondb.net/sprites/sword-shield/icon/cofagrigus.png,563,Cofagrigus,Ghost,None,483,58,50,145,95,105,30
https://img.pokemondb.net/sprites/sword-shield/icon/trubbish.png,568,Trubbish,Poison,None,329,50,50,62,40,62,65
https://img.pokemondb.net/sprites/sword-shield/icon/garbodor.png,569,Garbodor,Poison,None,474,80,95,82,60,82,75
https://img.pokemondb.net/sprites/sword-shield/icon/zorua.png,570,Zorua,Dark,None,330,40,65,40,80,40,65
https://img.pokemondb.net/sprites/sword-shield/icon/zoroark.png,571,Zoroark,Dark,None,510,60,105,60,120,60,105
https://img.pokemondb.net/sprites/sword-shield/icon/minccino.png,572,Minccino,Normal,None,300,55,50,40,40,40,75
https://img.pokemondb.net/sprites/sword-shield/icon/cinccino.png,573,Cinccino,Normal,None,470,75,95,60,65,60,115
https://img.pokemondb.net/sprites/sword-shield/icon/gothita.png,574,Gothita,Psychic,None,290,45,30,50,55,65,45
https://img.pokemondb.net/sprites/sword-shield/icon/gothorita.png,575,Gothorita,Psychic,None,390,60,45,70,75,85,55
https://img.pokemondb.net/sprites/sword-shield/icon/gothitelle.png,576,Gothitelle,Psychic,None,490,70,55,95,95,110,65
https://img.pokemondb.net/sprites/sword-shield/icon/solosis.png,577,Solosis,Psychic,None,290,45,30,40,105,50,20
https://img.pokemondb.net/sprites/sword-shield/icon/duosion.png,578,Duosion,Psychic,None,370,65,40,50,125,60,30
https://img.pokemondb.net/sprites/sword-shield/icon/reuniclus.png,579,Reuniclus,Psychic,None,490,110,65,75,125,85,30
https://img.pokemondb.net/sprites/sword-shield/icon/vanillite.png,582,Vanillite,Ice,None,305,36,50,50,65,60,44
https://img.pokemondb.net/sprites/sword-shield/icon/vanillish.png,583,Vanillish,Ice,None,395,51,65,65,80,75,59
https://img.pokemondb.net/sprites/sword-shield/icon/vanilluxe.png,584,Vanilluxe,Ice,None,535,71,95,85,110,95,79
https://img.pokemondb.net/sprites/sword-shield/icon/karrablast.png,588,Karrablast,Bug,None,315,50,75,45,40,45,60
https://img.pokemondb.net/sprites/sword-shield/icon/alomomola.png,594,Alomomola,Water,None,470,165,75,80,40,45,65
https://img.pokemondb.net/sprites/sword-shield/icon/klink.png,599,Klink,Steel,None,300,40,55,70,45,60,30
https://img.pokemondb.net/sprites/sword-shield/icon/klang.png,600,Klang,Steel,None,440,60,80,95,70,85,50
https://img.pokemondb.net/sprites/sword-shield/icon/klinklang.png,601,Klinklang,Steel,None,520,60,100,115,70,85,90
https://img.pokemondb.net/sprites/sword-shield/icon/tynamo.png,602,Tynamo,Electric,None,275,35,55,40,45,40,60
https://img.pokemondb.net/sprites/sword-shield/icon/eelektrik.png,603,Eelektrik,Electric,None,405,65,85,70,75,70,40
https://img.pokemondb.net/sprites/sword-shield/icon/eelektross.png,604,Eelektross,Electric,None,515,85,115,80,105,80,50
https://img.pokemondb.net/sprites/sword-shield/icon/elgyem.png,605,Elgyem,Psychic,None,335,55,55,55,85,55,30
https://img.pokemondb.net/sprites/sword-shield/icon/beheeyem.png,606,Beheeyem,Psychic,None,485,75,75,75,125,95,40
https://img.pokemondb.net/sprites/sword-shield/icon/axew.png,610,Axew,Dragon,None,320,46,87,60,30,40,57
https://img.pokemondb.net/sprites/sword-shield/icon/fraxure.png,611,Fraxure,Dragon,None,410,66,117,70,40,50,67
https://img.pokemondb.net/sprites/sword-shield/icon/haxorus.png,612,Haxorus,Dragon,None,540,76,147,90,60,70,97
https://img.pokemondb.net/sprites/sword-shield/icon/cubchoo.png,613,Cubchoo,Ice,None,305,55,70,40,60,40,40
https://img.pokemondb.net/sprites/sword-shield/icon/beartic.png,614,Beartic,Ice,None,505,95,130,80,70,80,50
https://img.pokemondb.net/sprites/sword-shield/icon/cryogonal.png,615,Cryogonal,Ice,None,515,80,50,50,95,135,105
https://img.pokemondb.net/sprites/sword-shield/icon/shelmet.png,616,Shelmet,Bug,None,305,50,40,85,40,65,25
https://img.pokemondb.net/sprites/sword-shield/icon/accelgor.png,617,Accelgor,Bug,None,495,80,70,40,100,60,145
https://img.pokemondb.net/sprites/sword-shield/icon/mienfoo.png,619,Mienfoo,Fighting,None,350,45,85,50,55,50,65
https://img.pokemondb.net/sprites/sword-shield/icon/mienshao.png,620,Mienshao,Fighting,None,510,65,125,60,95,60,105
https://img.pokemondb.net/sprites/sword-shield/icon/druddigon.png,621,Druddigon,Dragon,None,485,77,120,90,60,90,48
https://img.pokemondb.net/sprites/sword-shield/icon/bouffalant.png,626,Bouffalant,Normal,None,490,95,110,95,40,95,55
https://img.pokemondb.net/sprites/sword-shield/icon/heatmor.png,631,Heatmor,Fire,None,484,85,97,66,105,66,65
https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-incarnate.png,641,Tornadus Incarnate Forme,Flying,None,580,79,115,70,125,80,111
https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-therian.png,641,Tornadus Therian Forme,Flying,None,580,79,100,80,110,90,121
https://img.pokemondb.net/sprites/sword-shield/icon/chespin.png,650,Chespin,Grass,None,313,56,61,65,48,45,38
https://img.pokemondb.net/sprites/sword-shield/icon/quilladin.png,651,Quilladin,Grass,None,405,61,78,95,56,58,57
https://img.pokemondb.net/sprites/sword-shield/icon/fennekin.png,653,Fennekin,Fire,None,307,40,45,40,62,60,60
https://img.pokemondb.net/sprites/sword-shield/icon/braixen.png,654,Braixen,Fire,None,409,59,59,58,90,70,73
https://img.pokemondb.net/sprites/sword-shield/icon/froakie.png,656,Froakie,Water,None,314,41,56,40,62,44,71
https://img.pokemondb.net/sprites/sword-shield/icon/frogadier.png,657,Frogadier,Water,None,405,54,63,52,83,56,97
https://img.pokemondb.net/sprites/sword-shield/icon/bunnelby.png,659,Bunnelby,Normal,None,237,38,36,38,32,36,57
https://img.pokemondb.net/sprites/sword-shield/icon/scatterbug.png,664,Scatterbug,Bug,None,200,38,35,40,27,25,35
https://img.pokemondb.net/sprites/sword-shield/icon/spewpa.png,665,Spewpa,Bug,None,213,45,22,60,27,30,29
https://img.pokemondb.net/sprites/sword-shield/icon/flabebe.png,669,Flabébé,Fairy,None,303,44,38,39,61,79,42
https://img.pokemondb.net/sprites/sword-shield/icon/floette.png,670,Floette,Fairy,None,371,54,45,47,75,98,52
https://img.pokemondb.net/sprites/sword-shield/icon/florges.png,671,Florges,Fairy,None,552,78,65,68,112,154,75
https://img.pokemondb.net/sprites/sword-shield/icon/skiddo.png,672,Skiddo,Grass,None,350,66,65,48,62,57,52
https://img.pokemondb.net/sprites/sword-shield/icon/gogoat.png,673,Gogoat,Grass,None,531,123,100,62,97,81,68
https://img.pokemondb.net/sprites/sword-shield/icon/pancham.png,674,Pancham,Fighting,None,348,67,82,62,46,48,43
https://img.pokemondb.net/sprites/sword-shield/icon/furfrou.png,676,Furfrou,Normal,None,472,75,80,60,65,90,102
https://img.pokemondb.net/sprites/sword-shield/icon/espurr.png,677,Espurr,Psychic,None,355,62,48,54,63,60,68
https://img.pokemondb.net/sprites/sword-shield/icon/meowstic-male.png,678,Meowstic Male,Psychic,None,466,74,48,76,83,81,104
https://img.pokemondb.net/sprites/sword-shield/icon/meowstic-female.png,678,Meowstic Female,Psychic,None,466,74,48,76,83,81,104
https://img.pokemondb.net/sprites/sword-shield/icon/spritzee.png,682,Spritzee,Fairy,None,341,78,52,60,63,65,23
https://img.pokemondb.net/sprites/sword-shield/icon/aromatisse.png,683,Aromatisse,Fairy,None,462,101,72,72,99,89,29
https://img.pokemondb.net/sprites/sword-shield/icon/swirlix.png,684,Swirlix,Fairy,None,341,62,48,66,59,57,49
https://img.pokemondb.net/sprites/sword-shield/icon/slurpuff.png,685,Slurpuff,Fairy,None,480,82,80,86,85,75,72
https://img.pokemondb.net/sprites/sword-shield/icon/clauncher.png,692,Clauncher,Water,None,330,50,53,62,58,63,44
https://img.pokemondb.net/sprites/sword-shield/icon/clawitzer.png,693,Clawitzer,Water,None,500,71,73,88,120,89,59
https://img.pokemondb.net/sprites/sword-shield/icon/sylveon.png,700,Sylveon,Fairy,None,525,95,65,65,110,130,60
https://img.pokemondb.net/sprites/sword-shield/icon/goomy.png,704,Goomy,Dragon,None,300,45,50,35,55,75,40
https://img.pokemondb.net/sprites/sword-shield/icon/sliggoo.png,705,Sliggoo,Dragon,None,452,68,75,53,83,113,60
https://img.pokemondb.net/sprites/sword-shield/icon/goodra.png,706,Goodra,Dragon,None,600,90,100,70,110,150,80
https://img.pokemondb.net/sprites/sword-shield/icon/bergmite.png,712,Bergmite,Ice,None,304,55,69,85,32,35,28
https://img.pokemondb.net/sprites/sword-shield/icon/avalugg.png,713,Avalugg,Ice,None,514,95,117,184,44,46,28
https://img.pokemondb.net/sprites/sword-shield/icon/xerneas.png,716,Xerneas,Fairy,None,680,126,131,95,131,98,99
https://img.pokemondb.net/sprites/sword-shield/icon/litten.png,725,Litten,Fire,None,320,45,65,40,60,40,70
https://img.pokemondb.net/sprites/sword-shield/icon/torracat.png,726,Torracat,Fire,None,420,65,85,50,80,50,90
https://img.pokemondb.net/sprites/sword-shield/icon/popplio.png,728,Popplio,Water,None,320,50,54,54,66,56,40
https://img.pokemondb.net/sprites/sword-shield/icon/brionne.png,729,Brionne,Water,None,420,60,69,69,91,81,50
https://img.pokemondb.net/sprites/sword-shield/icon/yungoos.png,734,Yungoos,Normal,None,253,48,70,30,30,30,45
https://img.pokemondb.net/sprites/sword-shield/icon/gumshoos.png,735,Gumshoos,Normal,None,418,88,110,60,55,60,45
https://img.pokemondb.net/sprites/sword-shield/icon/grubbin.png,736,Grubbin,Bug,None,300,47,62,45,55,45,46
https://img.pokemondb.net/sprites/sword-shield/icon/crabrawler.png,739,Crabrawler,Fighting,None,338,47,82,57,42,47,63
https://img.pokemondb.net/sprites/sword-shield/icon/rockruff.png,744,Rockruff,Rock,None,280,45,65,40,30,40,60
https://img.pokemondb.net/sprites/sword-shield/icon/rockruff-own-tempo.png,744,Rockruff Own Tempo Rockruff,Rock,None,280,45,65,40,30,40,60
https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-midday.png,745,Lycanroc Midday Form,Rock,None,487,75,115,65,55,65,112
https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-midnight.png,745,Lycanroc Midnight Form,Rock,None,487,85,115,75,55,75,82
https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-dusk.png,745,Lycanroc Dusk Form,Rock,None,487,75,117,65,55,65,110
https://img.pokemondb.net/sprites/sword-shield/icon/wishiwashi-solo.png,746,Wishiwashi Solo Form,Water,None,175,45,20,20,25,25,40
https://img.pokemondb.net/sprites/sword-shield/icon/wishiwashi-school.png,746,Wishiwashi School Form,Water,None,620,45,140,130,140,135,30
https://img.pokemondb.net/sprites/sword-shield/icon/mudbray.png,749,Mudbray,Ground,None,385,70,100,70,45,55,45
https://img.pokemondb.net/sprites/sword-shield/icon/mudsdale.png,750,Mudsdale,Ground,None,500,100,125,100,55,85,35
https://img.pokemondb.net/sprites/sword-shield/icon/fomantis.png,753,Fomantis,Grass,None,250,40,55,35,50,35,35
https://img.pokemondb.net/sprites/sword-shield/icon/lurantis.png,754,Lurantis,Grass,None,480,70,105,90,80,90,45
https://img.pokemondb.net/sprites/sword-shield/icon/bounsweet.png,761,Bounsweet,Grass,None,210,42,30,38,30,38,32
https://img.pokemondb.net/sprites/sword-shield/icon/steenee.png,762,Steenee,Grass,None,290,52,40,48,40,48,62
https://img.pokemondb.net/sprites/sword-shield/icon/tsareena.png,763,Tsareena,Grass,None,510,72,120,98,50,98,72
https://img.pokemondb.net/sprites/sword-shield/icon/comfey.png,764,Comfey,Fairy,None,485,51,52,90,82,110,100
https://img.pokemondb.net/sprites/sword-shield/icon/passimian.png,766,Passimian,Fighting,None,490,100,120,90,40,60,80
https://img.pokemondb.net/sprites/sword-shield/icon/pyukumuku.png,771,Pyukumuku,Water,None,410,55,60,130,30,130,5
https://img.pokemondb.net/sprites/sword-shield/icon/type-null.png,772,Type: Null,Normal,None,534,95,95,95,95,95,59
https://img.pokemondb.net/sprites/sword-shield/icon/silvally.png,773,Silvally,Normal,None,570,95,95,95,95,95,95
https://img.pokemondb.net/sprites/sword-shield/icon/komala.png,775,Komala,Normal,None,480,65,115,65,75,95,65
https://img.pokemondb.net/sprites/sword-shield/icon/jangmo-o.png,782,Jangmo-o,Dragon,None,300,45,55,65,45,45,45
https://img.pokemondb.net/sprites/sword-shield/icon/cosmog.png,789,Cosmog,Psychic,None,200,43,29,31,29,31,37
https://img.pokemondb.net/sprites/sword-shield/icon/cosmoem.png,790,Cosmoem,Psychic,None,400,43,29,131,29,131,37
https://img.pokemondb.net/sprites/sword-shield/icon/xurkitree.png,796,Xurkitree,Electric,None,570,83,89,71,173,71,83
https://img.pokemondb.net/sprites/sword-shield/icon/necrozma.png,800,Necrozma,Psychic,None,600,97,107,101,127,89,79
https://img.pokemondb.net/sprites/sword-shield/icon/poipole.png,803,Poipole,Poison,None,420,67,73,67,73,67,73
https://img.pokemondb.net/sprites/sword-shield/icon/zeraora.png,807,Zeraora,Electric,None,600,88,112,75,102,80,143
https://img.pokemondb.net/sprites/sword-shield/icon/meltan.png,808,Meltan,Steel,None,300,46,65,65,55,35,34
https://img.pokemondb.net/sprites/sword-shield/icon/melmetal.png,809,Melmetal,Steel,None,600,135,143,143,80,65,34
https://img.pokemondb.net/sprites/sword-shield/icon/grookey.png,810,Grookey,Grass,None,310,50,65,50,40,40,65
https://img.pokemondb.net/sprites/sword-shield/icon/thwackey.png,811,Thwackey,Grass,None,420,70,85,70,55,60,80
https://img.pokemondb.net/sprites/sword-shield/icon/rillaboom.png,812,Rillaboom,Grass,None,530,100,125,90,60,70,85
https://img.pokemondb.net/sprites/sword-shield/icon/scorbunny.png,813,Scorbunny,Fire,None,310,50,71,40,40,40,69
https://img.pokemondb.net/sprites/sword-shield/icon/raboot.png,814,Raboot,Fire,None,420,65,86,60,55,60,94
https://img.pokemondb.net/sprites/sword-shield/icon/cinderace.png,815,Cinderace,Fire,None,530,80,116,75,65,75,119
https://img.pokemondb.net/sprites/sword-shield/icon/sobble.png,816,Sobble,Water,None,310,50,40,40,70,40,70
https://img.pokemondb.net/sprites/sword-shield/icon/drizzile.png,817,Drizzile,Water,None,420,65,60,55,95,55,90
https://img.pokemondb.net/sprites/sword-shield/icon/inteleon.png,818,Inteleon,Water,None,530,70,85,65,125,65,120
https://img.pokemondb.net/sprites/sword-shield/icon/skwovet.png,819,Skwovet,Normal,None,275,70,55,55,35,35,25
https://img.pokemondb.net/sprites/sword-shield/icon/greedent.png,820,Greedent,Normal,None,460,120,95,95,55,75,20
https://img.pokemondb.net/sprites/sword-shield/icon/rookidee.png,821,Rookidee,Flying,None,245,38,47,35,33,35,57
https://img.pokemondb.net/sprites/sword-shield/icon/corvisquire.png,822,Corvisquire,Flying,None,365,68,67,55,43,55,77
https://img.pokemondb.net/sprites/sword-shield/icon/blipbug.png,824,Blipbug,Bug,None,180,25,20,20,25,45,45
https://img.pokemondb.net/sprites/sword-shield/icon/nickit.png,827,Nickit,Dark,None,245,40,28,28,47,52,50
