image_url,Id,Names,Type1,Type2,Total,HP,Attack,Defense,Sp_Atk,Sp_Def,Speed
https://img.pokemondb.net/sprites/sword-shield/icon/noctowl.png,164,Noctowl,Normal,Flying,452,100,50,50,86,96,70
https://img.pokemondb.net/sprites/sword-shield/icon/ledyba.png,165,Ledyba,Bug,Flying,265,40,20,30,40,80,55
https://img.pokemondb.net/sprites/sword-shield/icon/ledian.png,166,Ledian,Bug,Flying,390,55,35,50,55,110,85
https://img.pokemondb.net/sprites/sword-shield/icon/spinarak.png,167,Spinarak,Bug,Poison,250,40,60,40,40,40,30
https://img.pokemondb.net/sprites/sword-shield/icon/ariados.png,168,Ariados,Bug,Poison,400,70,90,70,60,70,40
https://img.pokemondb.net/sprites/sword-shield/icon/crobat.png,169,Crobat,Poison,Flying,535,85,90,80,70,80,130
https://img.pokemondb.net/sprites/sword-shield/icon/chinchou.png,170,Chinchou,Water,Electric,330,75,38,38,56,56,67
https://img.pokemondb.net/sprites/sword-shield/icon/lanturn.png,171,Lanturn,Water,Electric,460,125,58,58,76,76,67
https://img.pokemondb.net/sprites/sword-shield/icon/pichu.png,172,Pichu,Electric,None,205,20,40,15,35,35,60
https://img.pokemondb.net/sprites/sword-shield/icon/cleffa.png,173,Cleffa,Fairy,None,218,50,25,28,45,55,15
https://img.pokemondb.net/sprites/sword-shield/icon/igglybuff.png,174,Igglybuff,Normal,Fairy,210,90,30,15,40,20,15
https://img.pokemondb.net/sprites/sword-shield/icon/togepi.png,175,Togepi,Fairy,None,245,35,20,65,40,65,20
https://img.pokemondb.net/sprites/sword-shield/icon/togetic.png,176,Togetic,Fairy,Flying,405,55,40,85,80,105,40
https://img.pokemondb.net/sprites/sword-shield/icon/natu.png,177,Natu,Psychic,Flying,320,40,50,45,70,45,70
https://img.pokemondb.net/sprites/sword-shield/icon/xatu.png,178,Xatu,Psychic,Flying,470,65,75,70,95,70,95
https://img.pokemondb.net/sprites/sword-shield/icon/mareep.png,179,Mareep,Electric,None,280,55,40,40,65,45,35
https://img.pokemondb.net/sprites/sword-shield/icon/flaaffy.png,180,Flaaffy,Electric,None,365,70,55,55,80,60,45
https://img.pokemondb.net/sprites/sword-shield/icon/ampharos.png,181,Ampharos,Electric,None,510,90,75,85,115,90,55
https://img.pokemondb.net/sprites/sword-shield/icon/ampharos-mega.png,181,Ampharos Mega Ampharos,Electric,Dragon,610,90,95,105,165,110,45
https://img.pokemondb.net/sprites/sword-shield/icon/bellossom.png,182,Bellossom,Grass,None,490,75,80,95,90,100,50
https://img.pokemondb.net/sprites/sword-shield/icon/marill.png,183,Marill,Water,Fairy,250,70,20,50,20,50,40
https://img.pokemondb.net/sprites/sword-shield/icon/azumarill.png,184,Azumarill,Water,Fairy,420,100,50,80,60,80,50
https://img.pokemondb.net/sprites/sword-shield/icon/sudowoodo.png,185,Sudowoodo,Rock,None,410,70,100,115,30,65,30
https://img.pokemondb.net/sprites/sword-shield/icon/politoed.png,186,Politoed,Water,None,500,90,75,75,90,100,70
https://img.pokemondb.net/sprites/sword-shield/icon/hoppip.png,187,Hoppip,Grass,Flying,250,35,35,40,35,55,50
https://img.pokemondb.net/sprites/sword-shield/icon/skiploom.png,188,Skiploom,Grass,Flying,340,55,45,50,45,65,80
https://img.pokemondb.net/sprites/sword-shield/icon/jumpluff.png,189,Jumpluff,Grass,Flying,460,75,55,70,55,95,110
https://img.pokemondb.net/sprites/sword-shield/icon/aipom.png,190,Aipom,Normal,None,360,55,70,55,40,55,85
https://img.pokemondb.net/sprites/sword-shield/icon/sunkern.png,191,Sunkern,Grass,None,180,30,30,30,30,30,30
https://img.pokemondb.net/sprites/sword-shield/icon/sunflora.png,192,Sunflora,Grass,None,425,75,75,55,105,85,30
https://img.pokemondb.net/sprites/sword-shield/icon/yanma.png,193,Yanma,Bug,Flying,390,65,65,45,75,45,95
https://img.pokemondb.net/sprites/sword-shield/icon/wooper.png,194,Wooper,Water,Ground,210,55,45,45,25,25,15
https://img.pokemondb.net/sprites/scarlet-violet/icon/wooper-paldean.png,194,Wooper Paldean Wooper,Poison,Ground,210,55,45,45,25,25,15
https://img.pokemondb.net/sprites/sword-shield/icon/quagsire.png,195,Quagsire,Water,Ground,430,95,85,85,65,65,35
https://img.pokemondb.net/sprites/sword-shield/icon/espeon.png,196,Espeon,Psychic,None,525,65,65,60,130,95,110
https://img.pokemondb.net/sprites/sword-shield/icon/umbreon.png,197,Umbreon,Dark,None,525,95,65,110,60,130,65
https://img.pokemondb.net/sprites/sword-shield/icon/murkrow.png,198,Murkrow,Dark,Flying,405,60,85,42,85,42,91
https://img.pokemondb.net/sprites/sword-shield/icon/slowking.png,199,Slowking,Water,Psychic,490,95,75,80,100,110,30
https://img.pokemondb.net/sprites/sword-shield/icon/slowking-galarian.png,199,Slowking Galarian Slowking,Poison,Psychic,490,95,65,80,110,110,30
https://img.pokemondb.net/sprites/sword-shield/icon/misdreavus.png,200,Misdreavus,Ghost,None,435,60,60,60,85,85,85
https://img.pokemondb.net/sprites/sword-shield/icon/unown.png,201,Unown,Psychic,None,336,48,72,48,72,48,48
https://img.pokemondb.net/sprites/sword-shield/icon/wobbuffet.png,202,Wobbuffet,Psychic,None,405,190,33,58,33,58,33
https://img.pokemondb.net/sprites/sword-shield/icon/girafarig.png,203,Girafarig,Normal,Psychic,455,70,80,65,90,65,85
https://img.pokemondb.net/sprites/sword-shield/icon/pineco.png,204,Pineco,Bug,None,290,50,65,90,35,35,15
https://img.pokemondb.net/sprites/sword-shield/icon/forretress.png,205,Forretress,Bug,Steel,465,75,90,140,60,60,40
https://img.pokemondb.net/sprites/sword-shield/icon/dunsparce.png,206,Dunsparce,Normal,None,415,100,70,70,65,65,45
https://img.pokemondb.net/sprites/sword-shield/icon/gligar.png,207,Gligar,Ground,Flying,430,65,75,105,35,65,85
https://img.pokemondb.net/sprites/sword-shield/icon/steelix.png,208,Steelix,Steel,Ground,510,75,85,200,55,65,30
https://img.pokemondb.net/sprites/sword-shield/icon/steelix-mega.png,208,Steelix Mega Steelix,Steel,Ground,610,75,125,230,55,95,30
https://img.pokemondb.net/sprites/sword-shield/icon/snubbull.png,209,Snubbull,Fairy,None,300,60,80,50,40,40,30
https://img.pokemondb.net/sprites/sword-shield/icon/granbull.png,210,Granbull,Fairy,None,450,90,120,75,60,60,45
https://img.pokemondb.net/sprites/sword-shield/icon/qwilfish.png,211,Qwilfish,Water,Poison,440,65,95,85,55,55,85
https://img.pokemondb.net/sprites/scarlet-violet/icon/qwilfish-hisuian.png,211,Qwilfish Hisuian Qwilfish,Dark,Poison,440,65,95,85,55,55,85
https://img.pokemondb.net/sprites/sword-shield/icon/scizor.png,212,Scizor,Bug,Steel,500,70,130,100,55,80,65
https://img.pokemondb.net/sprites/sword-shield/icon/scizor-mega.png,212,Scizor Mega Scizor,Bug,Steel,600,70,150,140,65,100,75
https://img.pokemondb.net/sprites/sword-shield/icon/shuckle.png,213,Shuckle,Bug,Rock,505,20,10,230,10,230,5
https://img.pokemondb.net/sprites/sword-shield/icon/heracross.png,214,Heracross,Bug,Fighting,500,80,125,75,40,95,85
https://img.pokemondb.net/sprites/sword-shield/icon/heracross-mega.png,214,Heracross Mega Heracross,Bug,Fighting,600,80,185,115,40,105,75
https://img.pokemondb.net/sprites/sword-shield/icon/sneasel.png,215,Sneasel,Dark,Ice,430,55,95,55,35,75,115
https://img.pokemondb.net/sprites/scarlet-violet/icon/sneasel-hisuian.png,215,Sneasel Hisuian Sneasel,Fighting,Poison,430,55,95,55,35,75,115
https://img.pokemondb.net/sprites/sword-shield/icon/teddiursa.png,216,Teddiursa,Normal,None,330,60,80,50,50,50,40
https://img.pokemondb.net/sprites/sword-shield/icon/ursaring.png,217,Ursaring,Normal,None,500,90,130,75,75,75,55
https://img.pokemondb.net/sprites/sword-shield/icon/slugma.png,218,Slugma,Fire,None,250,40,40,40,70,40,20
https://img.pokemondb.net/sprites/sword-shield/icon/magcargo.png,219,Magcargo,Fire,Rock,430,60,50,120,90,80,30
https://img.pokemondb.net/sprites/sword-shield/icon/swinub.png,220,Swinub,Ice,Ground,250,50,50,40,30,30,50
https://img.pokemondb.net/sprites/sword-shield/icon/piloswine.png,221,Piloswine,Ice,Ground,450,100,100,80,60,60,50
https://img.pokemondb.net/sprites/sword-shield/icon/corsola.png,222,Corsola,Water,Rock,410,65,55,95,65,95,35
https://img.pokemondb.net/sprites/sword-shield/icon/corsola-galarian.png,222,Corsola Galarian Corsola,Ghost,None,410,60,55,100,65,100,30
https://img.pokemondb.net/sprites/sword-shield/icon/remoraid.png,223,Remoraid,Water,None,300,35,65,35,65,35,65
https://img.pokemondb.net/sprites/sword-shield/icon/octillery.png,224,Octillery,Water,None,480,75,105,75,105,75,45
https://img.pokemondb.net/sprites/sword-shield/icon/delibird.png,225,Delibird,Ice,Flying,330,45,55,45,65,45,75
https://img.pokemondb.net/sprites/sword-shield/icon/mantine.png,226,Mantine,Water,Flying,485,85,40,70,80,140,70
https://img.pokemondb.net/sprites/sword-shield/icon/skarmory.png,227,Skarmory,Steel,Flying,465,65,80,140,40,70,70
https://img.pokemondb.net/sprites/sword-shield/icon/houndour.png,228,Houndour,Dark,Fire,330,45,60,30,80,50,65
https://img.pokemondb.net/sprites/sword-shield/icon/houndoom.png,229,Houndoom,Dark,Fire,500,75,90,50,110,80,95
https://img.pokemondb.net/sprites/sword-shield/icon/houndoom-mega.png,229,Houndoom Mega Houndoom,Dark,Fire,600,75,90,90,140,90,115
https://img.pokemondb.net/sprites/sword-shield/icon/kingdra.png,230,Kingdra,Water,Dragon,540,75,95,95,95,95,85
https://img.pokemondb.net/sprites/sword-shield/icon/phanpy.png,231,Phanpy,Ground,None,330,90,60,60,40,40,40
https://img.pokemondb.net/sprites/sword-shield/icon/donphan.png,232,Donphan,Ground,None,500,90,120,120,60,60,50
https://img.pokemondb.net/sprites/sword-shield/icon/porygon2.png,233,Porygon2,Normal,None,515,85,80,90,105,95,60
https://img.pokemondb.net/sprites/sword-shield/icon/stantler.png,234,Stantler,Normal,None,465,73,95,62,85,65,85
https://img.pokemondb.net/sprites/sword-shield/icon/smeargle.png,235,Smeargle,Normal,None,250,55,20,35,20,45,75
https://img.pokemondb.net/sprites/sword-shield/icon/tyrogue.png,236,Tyrogue,Fighting,None,210,35,35,35,35,35,35
https://img.pokemondb.net/sprites/sword-shield/icon/hitmontop.png,237,Hitmontop,Fighting,None,455,50,95,95,35,110,70
https://img.pokemondb.net/sprites/sword-shield/icon/smoochum.png,238,Smoochum,Ice,Psychic,305,45,30,15,85,65,65
https://img.pokemondb.net/sprites/sword-shield/icon/elekid.png,239,Elekid,Electric,None,360,45,63,37,65,55,95
https://img.pokemondb.net/sprites/sword-shield/icon/magby.png,240,Magby,Fire,None,365,45,75,37,70,55,83
https://img.pokemondb.net/sprites/sword-shield/icon/miltank.png,241,Miltank,Normal,None,490,95,80,105,40,70,100
https://img.pokemondb.net/sprites/sword-shield/icon/blissey.png,242,Blissey,Normal,None,540,255,10,10,75,135,55
https://img.pokemondb.net/sprites/sword-shield/icon/raikou.png,243,Raikou,Electric,None,580,90,85,75,115,100,115
https://img.pokemondb.net/sprites/sword-shield/icon/entei.png,244,Entei,Fire,None,580,115,115,85,90,75,100
https://img.pokemondb.net/sprites/sword-shield/icon/suicune.png,245,Suicune,Water,None,580,100,75,115,90,115,85
https://img.pokemondb.net/sprites/sword-shield/icon/larvitar.png,246,Larvitar,Rock,Ground,300,50,64,50,45,50,41
https://img.pokemondb.net/sprites/sword-shield/icon/pupitar.png,247,Pupitar,Rock,Ground,410,70,84,70,65,70,51
https://img.pokemondb.net/sprites/sword-shield/icon/tyranitar.png,248,Tyranitar,Rock,Dark,600,100,134,110,95,100,61
https://img.pokemondb.net/sprites/sword-shield/icon/tyranitar-mega.png,248,Tyranitar Mega Tyranitar,Rock,Dark,700,100,164,150,95,120,71
https://img.pokemondb.net/sprites/sword-shield/icon/lugia.png,249,Lugia,Psychic,Flying,680,106,90,130,90,154,110
https://img.pokemondb.net/sprites/sword-shield/icon/ho-oh.png,250,Ho-oh,Fire,Flying,680,106,130,90,110,154,90
https://img.pokemondb.net/sprites/sword-shield/icon/celebi.png,251,Celebi,Psychic,Grass,600,100,100,100,100,100,100
https://img.pokemondb.net/sprites/sword-shield/icon/treecko.png,252,Treecko,Grass,None,310,40,45,35,65,55,70
https://img.pokemondb.net/sprites/sword-shield/icon/grovyle.png,253,Grovyle,Grass,None,405,50,65,45,85,65,95
https://img.pokemondb.net/sprites/sword-shield/icon/sceptile.png,254,Sceptile,Grass,None,530,70,85,65,105,85,120
https://img.pokemondb.net/sprites/sword-shield/icon/sceptile-mega.png,254,Sceptile Mega Sceptile,Grass,Dragon,630,70,110,75,145,85,145
https://img.pokemondb.net/sprites/sword-shield/icon/torchic.png,255,Torchic,Fire,None,310,45,60,40,70,50,45
https://img.pokemondb.net/sprites/sword-shield/icon/combusken.png,256,Combusken,Fire,Fighting,405,60,85,60,85,60,55
https://img.pokemondb.net/sprites/sword-shield/icon/blaziken.png,257,Blaziken,Fire,Fighting,530,80,120,70,110,70,80
https://img.pokemondb.net/sprites/sword-shield/icon/blaziken-mega.png,257,Blaziken Mega Blaziken,Fire,Fighting,630,80,160,80,130,80,100
https://img.pokemondb.net/sprites/sword-shield/icon/mudkip.png,258,Mudkip,Water,None,310,50,70,50,50,50,40
https://img.pokemondb.net/sprites/sword-shield/icon/marshtomp.png,259,Marshtomp,Water,Ground,405,70,85,70,60,70,50
https://img.pokemondb.net/sprites/sword-shield/icon/swampert.png,260,Swampert,Water,Ground,535,100,110,90,85,90,60
https://img.pokemondb.net/sprites/sword-shield/icon/swampert-mega.png,260,Swampert Mega Swampert,Water,Ground,635,100,150,110,95,110,70
https://img.pokemondb.net/sprites/sword-shield/icon/poochyena.png,261,Poochyena,Dark,None,220,35,55,35,30,30,35
https://img.pokemondb.net/sprites/sword-shield/icon/mightyena.png,262,Mightyena,Dark,None,420,70,90,70,60,60,70
https://img.pokemondb.net/sprites/sword-shield/icon/zigzagoon.png,263,Zigzagoon,Normal,None,240,38,30,41,30,41,60
https://img.pokemondb.net/sprites/sword-shield/icon/zigzagoon-galarian.png,263,Zigzagoon Galarian Zigzagoon,Dark,Normal,240,38,30,41,30,41,60
https://img.pokemondb.net/sprites/sword-shield/icon/linoone.png,264,Linoone,Normal,None,420,78,70,61,50,61,100
https://img.pokemondb.net/sprites/sword-shield/icon/linoone-galarian.png,264,Linoone Galarian Linoone,Dark,Normal,420,78,70,61,50,61,100
https://img.pokemondb.net/sprites/sword-shield/icon/wurmple.png,265,Wurmple,Bug,None,195,45,45,35,20,30,20
https://img.pokemondb.net/sprites/sword-shield/icon/silcoon.png,266,Silcoon,Bug,None,205,50,35,55,25,25,15
https://img.pokemondb.net/sprites/sword-shield/icon/beautifly.png,267,Beautifly,Bug,Flying,395,60,70,50,100,50,65
https://img.pokemondb.net/sprites/sword-shield/icon/cascoon.png,268,Cascoon,Bug,None,205,50,35,55,25,25,15
https://img.pokemondb.net/sprites/sword-shield/icon/dustox.png,269,Dustox,Bug,Poison,385,60,50,70,50,90,65
https://img.pokemondb.net/sprites/sword-shield/icon/lotad.png,270,Lotad,Water,Grass,220,40,30,30,40,50,30
https://img.pokemondb.net/sprites/sword-shield/icon/lombre.png,271,Lombre,Water,Grass,340,60,50,50,60,70,50
https://img.pokemondb.net/sprites/sword-shield/icon/ludicolo.png,272,Ludicolo,Water,Grass,480,80,70,70,90,100,70
https://img.pokemondb.net/sprites/sword-shield/icon/seedot.png,273,Seedot,Grass,None,220,40,40,50,30,30,30
https://img.pokemondb.net/sprites/sword-shield/icon/nuzleaf.png,274,Nuzleaf,Grass,Dark,340,70,70,40,60,40,60
https://img.pokemondb.net/sprites/sword-shield/icon/shiftry.png,275,Shiftry,Grass,Dark,480,90,100,60,90,60,80
https://img.pokemondb.net/sprites/sword-shield/icon/taillow.png,276,Taillow,Normal,Flying,270,40,55,30,30,30,85
https://img.pokemondb.net/sprites/sword-shield/icon/swellow.png,277,Swellow,Normal,Flying,455,60,85,60,75,50,125
https://img.pokemondb.net/sprites/sword-shield/icon/wingull.png,278,Wingull,Water,Flying,270,40,30,30,55,30,85
https://img.pokemondb.net/sprites/sword-shield/icon/pelipper.png,279,Pelipper,Water,Flying,440,60,50,100,95,70,65
https://img.pokemondb.net/sprites/sword-shield/icon/ralts.png,280,Ralts,Psychic,Fairy,198,28,25,25,45,35,40
https://img.pokemondb.net/sprites/sword-shield/icon/kirlia.png,281,Kirlia,Psychic,Fairy,278,38,35,35,65,55,50
https://img.pokemondb.net/sprites/sword-shield/icon/gardevoir.png,282,Gardevoir,Psychic,Fairy,518,68,65,65,125,115,80
https://img.pokemondb.net/sprites/sword-shield/icon/gardevoir-mega.png,282,Gardevoir Mega Gardevoir,Psychic,Fairy,618,68,85,65,165,135,100
https://img.pokemondb.net/sprites/sword-shield/icon/surskit.png,283,Surskit,Bug,Water,269,40,30,32,50,52,65
https://img.pokemondb.net/sprites/sword-shield/icon/masquerain.png,284,Masquerain,Bug,Flying,454,70,60,62,100,82,80
https://img.pokemondb.net/sprites/sword-shield/icon/shroomish.png,285,Shroomish,Grass,None,295,60,40,60,40,60,35
https://img.pokemondb.net/sprites/sword-shield/icon/breloom.png,286,Breloom,Grass,Fighting,460,60,130,80,60,60,70
https://img.pokemondb.net/sprites/sword-shield/icon/slakoth.png,287,Slakoth,Normal,None,280,60,60,60,35,35,30
https://img.pokemondb.net/sprites/sword-shield/icon/vigoroth.png,288,Vigoroth,Normal,None,440,80,80,80,55,55,90
https://img.pokemondb.net/sprites/sword-shield/icon/slaking.png,289,Slaking,Normal,None,670,150,160,100,95,65,100
https://img.pokemondb.net/sprites/sword-shield/icon/nincada.png,290,Nincada,Bug,Ground,266,31,45,90,30,30,40
https://img.pokemondb.net/sprites/sword-shield/icon/ninjask.png,291,Ninjask,Bug,Flying,456,61,90,45,50,50,160
https://img.pokemondb.net/sprites/sword-shield/icon/shedinja.png,292,Shedinja,Bug,Ghost,236,1,90,45,30,30,40
https://img.pokemondb.net/sprites/sword-shield/icon/whismur.png,293,Whismur,Normal,None,240,64,51,23,51,23,28
https://img.pokemondb.net/sprites/sword-shield/icon/loudred.png,294,Loudred,Normal,None,360,84,71,43,71,43,48
https://img.pokemondb.net/sprites/sword-shield/icon/exploud.png,295,Exploud,Normal,None,490,104,91,63,91,73,68
https://img.pokemondb.net/sprites/sword-shield/icon/makuhita.png,296,Makuhita,Fighting,None,237,72,60,30,20,30,25
https://img.pokemondb.net/sprites/sword-shield/icon/hariyama.png,297,Hariyama,Fighting,None,474,144,120,60,40,60,50
https://img.pokemondb.net/sprites/sword-shield/icon/azurill.png,298,Azurill,Normal,Fairy,190,50,20,40,20,40,20
https://img.pokemondb.net/sprites/sword-shield/icon/nosepass.png,299,Nosepass,Rock,None,375,30,45,135,45,90,30
https://img.pokemondb.net/sprites/sword-shield/icon/skitty.png,300,Skitty,Normal,None,260,50,45,45,35,35,50
https://img.pokemondb.net/sprites/sword-shield/icon/delcatty.png,301,Delcatty,Normal,None,400,70,65,65,55,55,90
https://img.pokemondb.net/sprites/sword-shield/icon/sableye.png,302,Sableye,Dark,Ghost,380,50,75,75,65,65,50
https://img.pokemondb.net/sprites/sword-shield/icon/sableye-mega.png,302,Sableye Mega Sableye,Dark,Ghost,480,50,85,125,85,115,20
https://img.pokemondb.net/sprites/sword-shield/icon/mawile.png,303,Mawile,Steel,Fairy,380,50,85,85,55,55,50
https://img.pokemondb.net/sprites/sword-shield/icon/mawile-mega.png,303,Mawile Mega Mawile,Steel,Fairy,480,50,105,125,55,95,50
https://img.pokemondb.net/sprites/sword-shield/icon/aron.png,304,Aron,Steel,Rock,330,50,70,100,40,40,30
https://img.pokemondb.net/sprites/sword-shield/icon/lairon.png,305,Lairon,Steel,Rock,430,60,90,140,50,50,40
https://img.pokemondb.net/sprites/sword-shield/icon/aggron.png,306,Aggron,Steel,Rock,530,70,110,180,60,60,50
https://img.pokemondb.net/sprites/sword-shield/icon/aggron-mega.png,306,Aggron Mega Aggron,Steel,None,630,70,140,230,60,80,50
https://img.pokemondb.net/sprites/sword-shield/icon/meditite.png,307,Meditite,Fighting,Psychic,280,30,40,55,40,55,60
https://img.pokemondb.net/sprites/sword-shield/icon/medicham.png,308,Medicham,Fighting,Psychic,410,60,60,75,60,75,80
https://img.pokemondb.net/sprites/sword-shield/icon/medicham-mega.png,308,Medicham Mega Medicham,Fighting,Psychic,510,60,100,85,80,85,100
https://img.pokemondb.net/sprites/sword-shield/icon/electrike.png,309,Electrike,Electric,None,295,40,45,40,65,40,65
https://img.pokemondb.net/sprites/sword-shield/icon/manectric.png,310,Manectric,Electric,None,475,70,75,60,105,60,105
https://img.pokemondb.net/sprites/sword-shield/icon/manectric-mega.png,310,Manectric Mega Manectric,Electric,None,575,70,75,80,135,80,135
https://img.pokemondb.net/sprites/sword-shield/icon/plusle.png,311,Plusle,Electric,None,405,60,50,40,85,75,95
https://img.pokemondb.net/sprites/sword-shield/icon/minun.png,312,Minun,Electric,None,405,60,40,50,75,85,95
https://img.pokemondb.net/sprites/sword-shield/icon/volbeat.png,313,Volbeat,Bug,None,430,65,73,75,47,85,85
https://img.pokemondb.net/sprites/sword-shield/icon/illumise.png,314,Illumise,Bug,None,430,65,47,75,73,85,85
https://img.pokemondb.net/sprites/sword-shield/icon/roselia.png,315,Roselia,Grass,Poison,400,50,60,45,100,80,65
https://img.pokemondb.net/sprites/sword-shield/icon/gulpin.png,316,Gulpin,Poison,None,302,70,43,53,43,53,40
https://img.pokemondb.net/sprites/sword-shield/icon/swalot.png,317,Swalot,Poison,None,467,100,73,83,73,83,55
https://img.pokemondb.net/sprites/sword-shield/icon/carvanha.png,318,Carvanha,Water,Dark,305,45,90,20,65,20,65
https://img.pokemondb.net/sprites/sword-shield/icon/sharpedo.png,319,Sharpedo,Water,Dark,460,70,120,40,95,40,95
https://img.pokemondb.net/sprites/sword-shield/icon/sharpedo-mega.png,319,Sharpedo Mega Sharpedo,Water,Dark,560,70,140,70,110,65,105
https://img.pokemondb.net/sprites/sword-shield/icon/wailmer.png,320,Wailmer,Water,None,400,130,70,35,70,35,60
https://img.pokemondb.net/sprites/sword-shield/icon/wailord.png,321,Wailord,Water,None,500,170,90,45,90,45,60
https://img.pokemondb.net/sprites/sword-shield/icon/numel.png,322,Numel,Fire,Ground,305,60,60,40,65,45,35
https://img.pokemondb.net/sprites/sword-shield/icon/camerupt.png,323,Camerupt,Fire,Ground,460,70,100,70,105,75,40
https://img.pokemondb.net/sprites/sword-shield/icon/camerupt-mega.png,323,Camerupt Mega Camerupt,Fire,Ground,560,70,120,100,145,105,20
https://img.pokemondb.net/sprites/sword-shield/icon/torkoal.png,324,Torkoal,Fire,None,470,70,85,140,85,70,20
https://img.pokemondb.net/sprites/sword-shield/icon/spoink.png,325,Spoink,Psychic,None,330,60,25,35,70,80,60
https://img.pokemondb.net/sprites/sword-shield/icon/grumpig.png,326,Grumpig,Psychic,None,470,80,45,65,90,110,80
https://img.pokemondb.net/sprites/sword-shield/icon/spinda.png,327,Spinda,Normal,None,360,60,60,60,60,60,60
https://img.pokemondb.net/sprites/sword-shield/icon/trapinch.png,328,Trapinch,Ground,None,290,45,100,45,45,45,10
https://img.pokemondb.net/sprites/sword-shield/icon/vibrava.png,329,Vibrava,Ground,Dragon,340,50,70,50,50,50,70
https://img.pokemondb.net/sprites/sword-shield/icon/flygon.png,330,Flygon,Ground,Dragon,520,80,100,80,80,80,100
https://img.pokemondb.net/sprites/sword-shield/icon/cacnea.png,331,Cacnea,Grass,None,335,50,85,40,85,40,35
https://img.pokemondb.net/sprites/sword-shield/icon/cacturne.png,332,Cacturne,Grass,Dark,475,70,115,60,115,60,55
https://img.pokemondb.net/sprites/sword-shield/icon/swablu.png,333,Swablu,Normal,Flying,310,45,40,60,40,75,50
https://img.pokemondb.net/sprites/sword-shield/icon/altaria.png,334,Altaria,Dragon,Flying,490,75,70,90,70,105,80
https://img.pokemondb.net/sprites/sword-shield/icon/altaria-mega.png,334,Altaria Mega Altaria,Dragon,Fairy,590,75,110,110,110,105,80
https://img.pokemondb.net/sprites/sword-shield/icon/zangoose.png,335,Zangoose,Normal,None,458,73,115,60,60,60,90
https://img.pokemondb.net/sprites/sword-shield/icon/seviper.png,336,Seviper,Poison,None,458,73,100,60,100,60,65
https://img.pokemondb.net/sprites/sword-shield/icon/lunatone.png,337,Lunatone,Rock,Psychic,460,90,55,65,95,85,70
https://img.pokemondb.net/sprites/sword-shield/icon/solrock.png,338,Solrock,Rock,Psychic,460,90,95,85,55,65,70
https://img.pokemondb.net/sprites/sword-shield/icon/barboach.png,339,Barboach,Water,Ground,288,50,48,43,46,41,60
https://img.pokemondb.net/sprites/sword-shield/icon/whiscash.png,340,Whiscash,Water,Ground,468,110,78,73,76,71,60
https://img.pokemondb.net/sprites/sword-shield/icon/corphish.png,341,Corphish,Water,None,308,43,80,65,50,35,35
https://img.pokemondb.net/sprites/sword-shield/icon/crawdaunt.png,342,Crawdaunt,Water,Dark,468,63,120,85,90,55,55
https://img.pokemondb.net/sprites/sword-shield/icon/baltoy.png,343,Baltoy,Ground,Psychic,300,40,40,55,40,70,55
https://img.pokemondb.net/sprites/sword-shield/icon/claydol.png,344,Claydol,Ground,Psychic,500,60,70,105,70,120,75
https://img.pokemondb.net/sprites/sword-shield/icon/lileep.png,345,Lileep,Rock,Grass,355,66,41,77,61,87,23
https://img.pokemondb.net/sprites/sword-shield/icon/cradily.png,346,Cradily,Rock,Grass,495,86,81,97,81,107,43
https://img.pokemondb.net/sprites/sword-shield/icon/anorith.png,347,Anorith,Rock,Bug,355,45,95,50,40,50,75
https://img.pokemondb.net/sprites/sword-shield/icon/armaldo.png,348,Armaldo,Rock,Bug,495,75,125,100,70,80,45
https://img.pokemondb.net/sprites/sword-shield/icon/feebas.png,349,Feebas,Water,None,200,20,15,20,10,55,80
https://img.pokemondb.net/sprites/sword-shield/icon/milotic.png,350,Milotic,Water,None,540,95,60,79,100,125,81
https://img.pokemondb.net/sprites/sword-shield/icon/castform.png,351,Castform,Normal,None,420,70,70,70,70,70,70
https://img.pokemondb.net/sprites/sword-shield/icon/castform-sunny.png,351,Castform Sunny Form,Fire,None,420,70,70,70,70,70,70
https://img.pokemondb.net/sprites/sword-shield/icon/castform-rainy.png,351,Castform Rainy Form,Water,None,420,70,70,70,70,70,70
https://img.pokemondb.net/sprites/sword-shield/icon/castform-snowy.png,351,Castform Snowy Form,Ice,None,420,70,70,70,70,70,70
https://img.pokemondb.net/sprites/sword-shield/icon/kecleon.png,352,Kecleon,Normal,None,440,60,90,70,60,120,40
https://img.pokemondb.net/sprites/sword-shield/icon/shuppet.png,353,Shuppet,Ghost,None,295,44,75,35,63,33,45
https://img.pokemondb.net/sprites/sword-shield/icon/banette.png,354,Banette,Ghost,None,455,64,115,65,83,63,65
https://img.pokemondb.net/sprites/sword-shield/icon/banette-mega.png,354,Banette Mega Banette,Ghost,None,555,64,165,75,93,83,75
https://img.pokemondb.net/sprites/sword-shield/icon/duskull.png,355,Duskull,Ghost,None,295,20,40,90,30,90,25
https://img.pokemondb.net/sprites/sword-shield/icon/dusclops.png,356,Dusclops,Ghost,None,455,40,70,130,60,130,25
https://img.pokemondb.net/sprites/sword-shield/icon/tropius.png,357,Tropius,Grass,Flying,460,99,68,83,72,87,51
https://img.pokemondb.net/sprites/sword-shield/icon/chimecho.png,358,Chimecho,Psychic,None,455,75,50,80,95,90,65
https://img.pokemondb.net/sprites/sword-shield/icon/absol.png,359,Absol,Dark,None,465,65,130,60,75,60,75
